timestamp,sigma
2025-01-13 17:15:00,26.117744638229045
2025-01-13 17:20:00,26.245331579493495
2025-01-13 17:25:00,26.37475471663898
2025-01-13 17:30:00,26.505986506727282
2025-01-13 17:35:00,26.638999819964255
2025-01-13 17:40:00,26.773524183502676
2025-01-13 17:45:00,26.909293181588023
2025-01-13 17:50:00,27.046044394702083
2025-01-13 17:55:00,27.18351933961944
2025-01-13 18:00:00,27.321463410363034
2025-01-13 18:05:00,27.459633363582824
2025-01-13 18:10:00,27.597825511984095
2025-01-13 18:15:00,27.7357985203377
2025-01-13 18:20:00,27.873307910951127
2025-01-13 18:25:00,28.010127144796954
2025-01-13 18:30:00,28.14593523519154
2025-01-13 18:35:00,28.280538424667043
2025-01-13 18:40:00,28.413887838365625
2025-01-13 18:45:00,28.546056950388948
2025-01-13 18:50:00,28.677071625775792
2025-01-13 18:55:00,28.806924184207887
2025-01-13 19:00:00,28.935622590618806
2025-01-13 19:05:00,29.063143300356515
2025-01-13 19:10:00,29.18952520496839
2025-01-13 19:15:00,29.314782638832728
2025-01-13 19:20:00,29.43893648380398
2025-01-13 19:25:00,29.561993037009064
2025-01-13 19:30:00,29.68405634685962
2025-01-13 19:35:00,29.805106486625586
2025-01-13 19:40:00,29.925225602229844
2025-01-13 19:45:00,30.044372991569826
2025-01-13 19:50:00,30.162555070025842
2025-01-13 19:55:00,30.27981131412895
2025-01-13 20:00:00,30.39616507821522
2025-01-13 20:05:00,30.511663212879878
2025-01-13 20:10:00,30.626253875524565
2025-01-13 20:15:00,30.739950678229587
2025-01-13 20:20:00,30.85276702889402
2025-01-13 20:25:00,30.964716134298495
2025-01-13 20:30:00,31.075811003121903
2025-01-13 20:35:00,31.18606444891296
2025-01-13 20:40:00,31.295207843017153
2025-01-13 20:45:00,31.40297658620978
2025-01-13 20:50:00,31.509110048254513
2025-01-13 20:55:00,31.613351508368584
2025-01-13 21:00:00,31.71544809658094
2025-01-13 21:05:00,31.81515073597011
2025-01-13 21:10:00,31.912214085768444
2025-01-13 21:15:00,32.006396485319804
2025-01-13 21:20:00,32.097459898877894
2025-01-13 21:25:00,32.18516986123261
2025-01-13 21:30:00,32.269295424152006
2025-01-13 21:35:00,32.349609103627614
2025-01-13 21:40:00,32.42616807791108
2025-01-13 21:45:00,32.4990286675803
2025-01-13 21:50:00,32.56824634840448
2025-01-13 21:55:00,32.6338757640163
2025-01-13 22:00:00,32.69597073839394
2025-01-13 22:05:00,32.75458428815592
2025-01-13 22:10:00,32.809768634671464
2025-01-13 22:15:00,32.861575215989276
2025-01-13 22:20:00,32.910054698587324
2025-01-13 22:25:00,32.955256988946395
2025-01-13 22:30:00,32.997231244950086
2025-01-13 22:35:00,33.03602588711372
2025-01-13 22:40:00,33.0716886096449
2025-01-13 22:45:00,33.104266391338115
2025-01-13 22:50:00,33.133805506305926
2025-01-13 22:55:00,33.16035153454922
2025-01-13 23:00:00,33.18394937236887
2025-01-13 23:05:00,33.20464324262122
2025-01-13 23:10:00,33.22247670481979
2025-01-13 23:15:00,33.23749266508538
2025-01-13 23:20:00,33.24973338594698
2025-01-13 23:25:00,33.25924049599566
2025-01-13 23:30:00,33.26605499939362
2025-01-13 23:35:00,33.2702172852406
2025-01-13 23:40:00,33.271910886799866
2025-01-13 23:45:00,33.27131658433576
2025-01-13 23:50:00,33.2686124464086
2025-01-13 23:55:00,33.263973870550366
2025-01-14 00:00:00,33.25757362332999
2025-01-14 00:05:00,33.24958187981793
2025-01-14 00:10:00,33.240166262458544
2025-01-14 00:15:00,33.22949187935955
2025-01-14 00:20:00,33.21772136200704
2025-01-14 00:25:00,33.205014902414824
2025-01-14 00:30:00,33.19153028971649
2025-01-14 00:35:00,33.17742294620862
2025-01-14 00:40:00,33.16270221285338
2025-01-14 00:45:00,33.14737729049846
2025-01-14 00:50:00,33.13145724197887
2025-01-14 00:55:00,33.114950994187076
2025-01-14 01:00:00,33.09786734011215
2025-01-14 01:05:00,33.08021494084836
2025-01-14 01:10:00,33.062002327573516
2025-01-14 01:15:00,33.043237903497804
2025-01-14 01:20:00,33.02392994578322
2025-01-14 01:25:00,33.00408660743436
2025-01-14 01:30:00,32.98371591916073
2025-01-14 01:35:00,32.9628257912112
2025-01-14 01:40:00,32.94142401518092
2025-01-14 01:45:00,32.91951826579109
2025-01-14 01:50:00,32.89711610264211
2025-01-14 01:55:00,32.874224971940365
2025-01-14 02:00:00,32.85085220819914
2025-01-14 02:05:00,32.82700503591404
2025-01-14 02:10:00,32.80269057121322
2025-01-14 02:15:00,32.77791582348291
2025-01-14 02:20:00,32.75268769696854
2025-01-14 02:25:00,32.7270129923519
2025-01-14 02:30:00,32.700898408304504
2025-01-14 02:35:00,32.67435054301782
2025-01-14 02:40:00,32.64730714571044
2025-01-14 02:45:00,32.619706899362676
2025-01-14 02:50:00,32.59148940671012
2025-01-14 02:55:00,32.56259517644735
2025-01-14 03:00:00,32.532965609638524
2025-01-14 03:05:00,32.502542986331825
2025-01-14 03:10:00,32.47127045237473
2025-01-14 03:15:00,32.439092006426996
2025-01-14 03:20:00,32.40595248716848
2025-01-14 03:25:00,32.37179756069883
2025-01-14 03:30:00,32.33657370812624
2025-01-14 03:35:00,32.30022821334223
2025-01-14 03:40:00,32.26277790097998
2025-01-14 03:45:00,32.22423934330316
2025-01-14 03:50:00,32.1846288639915
2025-01-14 03:55:00,32.14396254186951
2025-01-14 04:00:00,32.102256214579356
2025-01-14 04:05:00,32.05952548219855
2025-01-14 04:10:00,32.015785710803456
2025-01-14 04:15:00,31.971052035979294
2025-01-14 04:20:00,31.925339366277488
2025-01-14 04:25:00,31.878662386621215
2025-01-14 04:30:00,31.831035561659785
2025-01-14 04:35:00,31.782473139072778
2025-01-14 04:40:00,31.73298915282457
2025-01-14 04:45:00,31.68259742637009
2025-01-14 04:50:00,31.631311575812422
2025-01-14 04:55:00,31.57914501301313
2025-01-14 05:00:00,31.526110948655816
2025-01-14 05:05:00,31.472222395263866
2025-01-14 05:10:00,31.417492170172792
2025-01-14 05:15:00,31.361932898458083
2025-01-14 05:20:00,31.3055570158191
2025-01-14 05:25:00,31.2483767714197
2025-01-14 05:30:00,31.190404230686294
2025-01-14 05:35:00,31.131651278063885
2025-01-14 05:40:00,31.072198369730813
2025-01-14 05:45:00,31.012124755022736
2025-01-14 05:50:00,30.95150849453528
2025-01-14 05:55:00,30.890426477955135
2025-01-14 06:00:00,30.828954441623697
2025-01-14 06:05:00,30.767166985837225
2025-01-14 06:10:00,30.70513759188756
2025-01-14 06:15:00,30.642938638847127
2025-01-14 06:20:00,30.58064142010231
2025-01-14 06:25:00,30.51831615963866
2025-01-14 06:30:00,30.456032028081964
2025-01-14 06:35:00,30.393857158498623
2025-01-14 06:40:00,30.331789911959024
2025-01-14 06:45:00,30.26982867411753
2025-01-14 06:50:00,30.20797185484365
2025-01-14 06:55:00,30.14621788785888
2025-01-14 07:00:00,30.08456523037888
2025-01-14 07:05:00,30.023012362761083
2025-01-14 07:10:00,29.961557788157553
2025-01-14 07:15:00,29.900200032173075
2025-01-14 07:20:00,29.838937642528364
2025-01-14 07:25:00,29.77776918872833
2025-01-14 07:30:00,29.71669326173529
2025-01-14 07:35:00,29.65570847364714
2025-01-14 07:40:00,29.594813457380326
2025-01-14 07:45:00,29.534006866357505
2025-01-14 07:50:00,29.47328737420003
2025-01-14 07:55:00,29.412653674424917
2025-01-14 08:00:00,29.352104480146426
2025-01-14 08:05:00,29.291638523782122
2025-01-14 08:10:00,29.231254556763275
2025-01-14 08:15:00,29.17095134924971
2025-01-14 08:20:00,29.110727689848854
2025-01-14 08:25:00,29.050582385339002
2025-01-14 08:30:00,28.990514260396804
2025-01-14 08:35:00,28.930522157328742
2025-01-14 08:40:00,28.870536185806696
2025-01-14 08:45:00,28.810487503857484
2025-01-14 08:50:00,28.7503083021375
2025-01-14 08:55:00,28.689931788443328
2025-01-14 09:00:00,28.629292172454566
2025-01-14 09:05:00,28.56832465070563
2025-01-14 09:10:00,28.50696539178293
2025-01-14 09:15:00,28.44515152174407
2025-01-14 09:20:00,28.382821109755795
2025-01-14 09:25:00,28.319913153947343
2025-01-14 09:30:00,28.256367567476016
2025-01-14 09:35:00,28.192125164801762
2025-01-14 09:40:00,28.127196398167623
2025-01-14 09:45:00,28.06159156303299
2025-01-14 09:50:00,27.995320800425386
2025-01-14 09:55:00,27.928394099256888
2025-01-14 10:00:00,27.860821298605924
2025-01-14 10:05:00,27.792612089964717
2025-01-14 10:10:00,27.72377601945313
2025-01-14 10:15:00,27.65432248999922
2025-01-14 10:20:00,27.58426076348712
2025-01-14 10:25:00,27.5135999628727
2025-01-14 10:30:00,27.442349074267497
2025-01-14 10:35:00,27.370516948991366
2025-01-14 10:40:00,27.298112305594383
2025-01-14 10:45:00,27.225143731848352
2025-01-14 10:50:00,27.15161968670851
2025-01-14 10:55:00,27.077548502245772
2025-01-14 11:00:00,27.00293838554997
2025-01-14 11:05:00,26.927797420604605
2025-01-14 11:10:00,26.85213357013342
2025-01-14 11:15:00,26.775954677419303
2025-01-14 11:20:00,26.699268468095898
2025-01-14 11:25:00,26.622082551912346
2025-01-14 11:30:00,26.544404424471548
2025-01-14 11:35:00,26.46624146894236
2025-01-14 11:40:00,26.387769707746106
2025-01-14 11:45:00,26.3091625229678
2025-01-14 11:50:00,26.230590695961173
2025-01-14 11:55:00,26.15222244635964
2025-01-14 12:00:00,26.07422347050213
2025-01-14 12:05:00,25.99675697928248
2025-01-14 12:10:00,25.91998373543113
2025-01-14 12:15:00,25.844062090237546
2025-01-14 12:20:00,25.76914801972187
2025-01-14 12:25:00,25.695395160263928
2025-01-14 12:30:00,25.622954843697855
2025-01-14 12:35:00,25.55197613188027
2025-01-14 12:40:00,25.482437100739954
2025-01-14 12:45:00,25.41431615506674
2025-01-14 12:50:00,25.347592023578624
2025-01-14 12:55:00,25.28224375406283
2025-01-14 13:00:00,25.218250708589768
2025-01-14 13:05:00,25.155592558798805
2025-01-14 13:10:00,25.094249281254708
2025-01-14 13:15:00,25.034201152873777
2025-01-14 13:20:00,24.975428746418554
2025-01-14 13:25:00,24.917912926060158
2025-01-14 13:30:00,24.861634843007142
2025-01-14 13:35:00,24.80657593119992
2025-01-14 13:40:00,24.752717903069808
2025-01-14 13:45:00,24.700042745361646
2025-01-14 13:50:00,24.648532715019105
2025-01-14 13:55:00,24.5981703351317
2025-01-14 14:00:00,24.548938390942613
2025-01-14 14:05:00,24.50081992591636
2025-01-14 14:10:00,24.4537982378655
2025-01-14 14:15:00,24.407856875135405
2025-01-14 14:20:00,24.36297963284626
2025-01-14 14:25:00,24.31915054919145
2025-01-14 14:30:00,24.276353901791463
2025-01-14 14:35:00,24.234574204102476
2025-01-14 14:40:00,24.193902451878824
2025-01-14 14:45:00,24.154428275938525
2025-01-14 14:50:00,24.116239962637334
2025-01-14 14:55:00,24.07942447403566
2025-01-14 15:00:00,24.04406746776301
2025-01-14 15:05:00,24.01025331658445
2025-01-14 15:10:00,23.97806512767357
2025-01-14 15:15:00,23.94758476159635
2025-01-14 15:20:00,23.918892851010295
2025-01-14 15:25:00,23.892068819083025
2025-01-14 15:30:00,23.86719089763466
2025-01-14 15:35:00,23.84433614500803
2025-01-14 15:40:00,23.823474213670792
2025-01-14 15:45:00,23.804575211303618
2025-01-14 15:50:00,23.787609693971948
2025-01-14 15:55:00,23.772548659400258
2025-01-14 16:00:00,23.75936354034714
2025-01-14 16:05:00,23.748026198079824
2025-01-14 16:10:00,23.73850891594651
2025-01-14 16:15:00,23.730784393045198
2025-01-14 16:20:00,23.724825737987405
2025-01-14 16:25:00,23.72060646275548
2025-01-14 16:30:00,23.718100476652037
2025-01-14 16:35:00,23.71728208034014
2025-01-14 16:40:00,23.718125959972927
2025-01-14 16:45:00,23.72060718141122
2025-01-14 16:50:00,23.72470118452794
2025-01-14 16:55:00,23.730383777597904
2025-01-14 17:00:00,23.73763113177182
2025-01-14 17:05:00,23.74641977563313
2025-01-14 17:10:00,23.75672658983652
2025-01-14 17:15:00,23.768528801826857
2025-01-14 17:20:00,23.78180398063734
2025-01-14 17:25:00,23.79653003176567
2025-01-14 17:30:00,23.812685192127066
2025-01-14 17:35:00,23.83024802508305
2025-01-14 17:40:00,23.84909741554469
2025-01-14 17:45:00,23.869114065149407
2025-01-14 17:50:00,23.89018046501005
2025-01-14 17:55:00,23.912180868872785
2025-01-14 18:00:00,23.935001266677585
2025-01-14 18:05:00,23.958529358515303
2025-01-14 18:10:00,23.982654528975456
2025-01-14 18:15:00,24.007267821878713
2025-01-14 18:20:00,24.032261915388418
2025-01-14 18:25:00,24.057531097495474
2025-01-14 18:30:00,24.082971241870933
2025-01-14 18:35:00,24.108479784080753
2025-01-14 18:40:00,24.134055698157425
2025-01-14 18:45:00,24.15969797352295
2025-01-14 18:50:00,24.185405614757993
2025-01-14 18:55:00,24.21117764137451
2025-01-14 19:00:00,24.237013087591773
2025-01-14 19:05:00,24.262911002115786
2025-01-14 19:10:00,24.288870447921937
2025-01-14 19:15:00,24.314890502040992
2025-01-14 19:20:00,24.340970255348264
2025-01-14 19:25:00,24.367108812355923
2025-01-14 19:30:00,24.39330529100847
2025-01-14 19:35:00,24.419558822481225
2025-01-14 19:40:00,24.445868550981896
2025-01-14 19:45:00,24.472233633555053
2025-01-14 19:50:00,24.49865323988961
2025-01-14 19:55:00,24.52512655212915
2025-01-14 20:00:00,24.5516527646851
2025-01-14 20:05:00,24.578231084052707
2025-01-14 20:10:00,24.604860728629802
2025-01-14 20:15:00,24.631540928538243
2025-01-14 20:20:00,24.65827092544805
2025-01-14 20:25:00,24.68504997240422
2025-01-14 20:30:00,24.711877333656044
2025-01-14 20:35:00,24.738752284489085
2025-01-14 20:40:00,24.765599111059633
2025-01-14 20:45:00,24.792343235231623
2025-01-14 20:50:00,24.818911197541038
2025-01-14 20:55:00,24.845230640415807
2025-01-14 21:00:00,24.871230291647453
2025-01-14 21:05:00,24.896839948110628
2025-01-14 21:10:00,24.921990459726853
2025-01-14 21:15:00,24.946613713668835
2025-01-14 21:20:00,24.97064261880169
2025-01-14 21:25:00,24.994011090357546
2025-01-14 21:30:00,25.01665403484007
2025-01-14 21:35:00,25.038507335155355
2025-01-14 21:40:00,25.059582835965912
2025-01-14 21:45:00,25.07989220426431
2025-01-14 21:50:00,25.09944693203823
2025-01-14 21:55:00,25.11825833889554
2025-01-14 22:00:00,25.136337574649996
2025-01-14 22:05:00,25.153695621868128
2025-01-14 22:10:00,25.170343298377997
2025-01-14 22:15:00,25.186291259740212
2025-01-14 22:20:00,25.201550001681994
2025-01-14 22:25:00,25.216129862494654
2025-01-14 22:30:00,25.23004102539512
2025-01-14 22:35:00,25.243293520852077
2025-01-14 22:40:00,25.255897228877178
2025-01-14 22:45:00,25.267861881281906
2025-01-14 22:50:00,25.279197063900565
2025-01-14 22:55:00,25.289912218779946
2025-01-14 23:00:00,25.30001664633613
2025-01-14 23:05:00,25.309519507478978
2025-01-14 23:10:00,25.318429825704673
2025-01-14 23:15:00,25.326756489156992
2025-01-14 23:20:00,25.334508252657518
2025-01-14 23:25:00,25.341693739705544
2025-01-14 23:30:00,25.348321444447844
2025-01-14 23:35:00,25.354399733619015
2025-01-14 23:40:00,25.359836848452613
2025-01-14 23:45:00,25.36454240656371
2025-01-14 23:50:00,25.36842738130314
2025-01-14 23:55:00,25.371404081421478
2025-01-15 00:00:00,25.373386131038043
2025-01-15 00:05:00,25.374288449910356
2025-01-15 00:10:00,25.374027233999588
2025-01-15 00:15:00,25.37251993632748
2025-01-15 00:20:00,25.369685248120458
2025-01-15 00:25:00,25.36544308023653
2025-01-15 00:30:00,25.35971454487087
2025-01-15 00:35:00,25.35242193753569
2025-01-15 00:40:00,25.343588719310546
2025-01-15 00:45:00,25.333237999358772
2025-01-15 00:50:00,25.321392540206276
2025-01-15 00:55:00,25.308074762941065
2025-01-15 01:00:00,25.29330675233484
2025-01-15 01:05:00,25.277110261887696
2025-01-15 01:10:00,25.25950671879727
2025-01-15 01:15:00,25.240517228853196
2025-01-15 01:20:00,25.22016258125828
2025-01-15 01:25:00,25.198463253377295
2025-01-15 01:30:00,25.17543941541452
2025-01-15 01:35:00,25.15111093502119
2025-01-15 01:40:00,25.125497381833753
2025-01-15 01:45:00,25.09861803194413
2025-01-15 01:50:00,25.070491872302856
2025-01-15 01:55:00,25.041137605056196
2025-01-15 02:00:00,25.010573651818245
2025-01-15 02:05:00,24.97881815787886
2025-01-15 02:10:00,24.945888996348557
2025-01-15 02:15:00,24.911803772241214
2025-01-15 02:20:00,24.876579826495487
2025-01-15 02:25:00,24.84023423993594
2025-01-15 02:30:00,24.802783837174786
2025-01-15 02:35:00,24.764245190455046
2025-01-15 02:40:00,24.724634623436113
2025-01-15 02:45:00,24.683968214922455
2025-01-15 02:50:00,24.642261802536506
2025-01-15 02:55:00,24.599530986336337
2025-01-15 03:00:00,24.55579113237918
2025-01-15 03:05:00,24.51105737623138
2025-01-15 03:10:00,24.465344626425793
2025-01-15 03:15:00,24.418667567867292
2025-01-15 03:20:00,24.37104066518717
2025-01-15 03:25:00,24.322478166047247
2025-01-15 03:30:00,24.272994104394424
2025-01-15 03:35:00,24.222602303666395
2025-01-15 03:40:00,24.171316379949285
2025-01-15 03:45:00,24.119149745087935
2025-01-15 03:50:00,24.0661156097495
2025-01-15 03:55:00,24.01222698644114
2025-01-15 04:00:00,23.95749669248241
2025-01-15 04:05:00,23.901937352933057
2025-01-15 04:10:00,23.84556140347695
2025-01-15 04:15:00,23.788381093262682
2025-01-15 04:20:00,23.730408487701624
2025-01-15 04:25:00,23.67165547122399
2025-01-15 04:30:00,23.612133749993514
2025-01-15 04:35:00,23.551854854581496
2025-01-15 04:40:00,23.490830142600657
2025-01-15 04:45:00,23.429070801299535
2025-01-15 04:50:00,23.366587850117927
2025-01-15 04:55:00,23.303392143204047
2025-01-15 05:00:00,23.239494371893873
2025-01-15 05:05:00,23.174905067153347
2025-01-15 05:10:00,23.10963460198393
2025-01-15 05:15:00,23.043693193792063
2025-01-15 05:20:00,22.977090906723067
2025-01-15 05:25:00,22.909837653960107
2025-01-15 05:30:00,22.84194319998859
2025-01-15 05:35:00,22.773417162826647
2025-01-15 05:40:00,22.704369016222135
2025-01-15 05:45:00,22.634906591816687
2025-01-15 05:50:00,22.565136103777323
2025-01-15 05:55:00,22.49516217305855
2025-01-15 06:00:00,22.42508785130056
2025-01-15 06:05:00,22.355014644368936
2025-01-15 06:10:00,22.285042535541283
2025-01-15 06:15:00,22.215270008346053
2025-01-15 06:20:00,22.14579406905875
2025-01-15 06:25:00,22.076710268860754
2025-01-15 06:30:00,22.00811272566573
2025-01-15 06:35:00,21.94009414561863
2025-01-15 06:40:00,21.87264584427224
2025-01-15 06:45:00,21.80575926744604
2025-01-15 06:50:00,21.739425989272235
2025-01-15 06:55:00,21.673637710271038
2025-01-15 07:00:00,21.60838625545486
2025-01-15 07:05:00,21.54366357246092
2025-01-15 07:10:00,21.479461729711897
2025-01-15 07:15:00,21.4157729146041
2025-01-15 07:20:00,21.352589431722922
2025-01-15 07:25:00,21.289903701084967
2025-01-15 07:30:00,21.22770825640658
2025-01-15 07:35:00,21.165995743398366
2025-01-15 07:40:00,21.104758918085277
2025-01-15 07:45:00,21.043990645151883
2025-01-15 07:50:00,20.98368389631249
2025-01-15 07:55:00,20.923831748705684
2025-01-15 08:00:00,20.86442738331299
2025-01-15 08:05:00,20.805464083401176
2025-01-15 08:10:00,20.746935232988047
2025-01-15 08:15:00,20.68883431533111
2025-01-15 08:20:00,20.63115491143903
2025-01-15 08:25:00,20.57389069860533
2025-01-15 08:30:00,20.517035448964133
2025-01-15 08:35:00,20.460583028067557
2025-01-15 08:40:00,20.40446489348443
2025-01-15 08:45:00,20.348613530920048
2025-01-15 08:50:00,20.29296243879413
2025-01-15 08:55:00,20.237446113050108
2025-01-15 09:00:00,20.18200003219224
2025-01-15 09:05:00,20.126560642547243
2025-01-15 09:10:00,20.07106534374692
2025-01-15 09:15:00,20.015452474428603
2025-01-15 09:20:00,19.959661298150056
2025-01-15 09:25:00,19.90363198951569
2025-01-15 09:30:00,19.84730562051084
2025-01-15 09:35:00,19.79062414704106
2025-01-15 09:40:00,19.733592895673336
2025-01-15 09:45:00,19.67621711307612
2025-01-15 09:50:00,19.618501967217863
2025-01-15 09:55:00,19.56045254854748
2025-01-15 10:00:00,19.502073871157155
2025-01-15 10:05:00,19.443370873927684
2025-01-15 10:10:00,19.38434842165665
2025-01-15 10:15:00,19.32501130616969
2025-01-15 10:20:00,19.26536424741503
2025-01-15 10:25:00,19.20541189454169
2025-01-15 10:30:00,19.14515882696145
2025-01-15 10:35:00,19.084609555394916
2025-01-15 10:40:00,19.023768522901875
2025-01-15 10:45:00,18.962640105896234
2025-01-15 10:50:00,18.901228615145676
2025-01-15 10:55:00,18.839538296756377
2025-01-15 11:00:00,18.777573333142918
2025-01-15 11:05:00,18.715337843983658
2025-01-15 11:10:00,18.65283588716179
2025-01-15 11:15:00,18.59007145969225
2025-01-15 11:20:00,18.527048498634752
2025-01-15 11:25:00,18.463770881993113
2025-01-15 11:30:00,18.400242429601104
2025-01-15 11:35:00,18.33646690399497
2025-01-15 11:40:00,18.272754261272933
2025-01-15 11:45:00,18.209409808191722
2025-01-15 11:50:00,18.146734271906734
2025-01-15 11:55:00,18.085023868666017
2025-01-15 12:00:00,18.02457037147391
